,year,title
4428,2020,Sediment Plasmidome of the Gulfs of Kathiawar Peninsula and Arabian Sea: Insights Gained from Metagenomics Data
4429,2020,BRIDGE: An Open Platform for Reproducible Protein-Ligand Simulations and Free Energy of Binding Calculations.
4430,2020,Genome-wide binding of SEPALLATA3 and AGAMOUS complexes determined by sequential DNA-affinity purification sequencing
4431,2020,Conserved UBE3A subcellular distribution between human and mice is facilitated by non-homologous isoforms
4432,2020,Selective pressure on SARS-CoV-2 protein coding genes and glycosylation site prediction
4433,2020,Modification of the Histone Landscape with JAK Inhibition in Myeloproliferative Neoplasms
4434,2020,Autoscaling High-Throughput Workloads on Container Orchestrators
4435,2020,Exploring Non‐Coding RNAs in RNAcentral
4436,2020,Managing Failures in Task-Based Parallel Workflows in Distributed Computing Environments
4437,2020,A home and rescue gene drive efficiently spreads and persists in populations
4438,2020,Expanded Phylogenetic Diversity and Metabolic Flexibility of Mercury-Methylating Microorganisms
4439,2020,The combination of coffee compounds attenuates early fibrosis-associated hepatocarcinogenesis in mice: Involvement of miRNA profile modulation.
4440,2020,Improving CLIP-seq data analysis by incorporating transcript information
4441,2020,Building an Interactive Workbench Environment for Single Cell Genomics Applications
4442,2020,Genome‐wide cooperation of EMT transcription factor ZEB1 with YAP and AP‐1 in breast cancer
4443,2020,What’s left in the tank? Identification of non-ascribed aquarium’s coral collections with DNA barcodes as part of an integrated diagnostic approach
4444,2020,gprofiler2 -- an R package for gene list functional enrichment analysis and namespace conversion toolset g:Profiler
4445,2020,A CD33 frameshift variant is associated with neuromyelitis optica spectrum disorders
4446,2020,BENTO: A Visual Platform for Building Clinical NLP Pipelines Based on CodaLab
4447,2020,PEGR: a management platform for ChIP-based next generation sequencing pipelines
4448,2020,Evolutionary transcriptomics implicates HAND2 in the origins of implantation and regulation of gestation length
4449,2020,Galaxy-SynBioCAD: Synthetic Biology Design Automation tools in Galaxy workflows
4450,2020,Application of a non-invasive oral brushing procedure based on bisulfite sequencing of a 13-gene panel to study high-risk OSCC patients
4451,2020,A single-cell RNA-sequencing training and analysis suite using the Galaxy framework
4452,2020,Intergenerationally Maintained Histone H4 Lysine 16 Acetylation Is Instructive for Future Gene Activation
4453,2020,Molecular insights into the powerful mucus-based adhesion of limpets (Patella vulgata L.)
4454,2020,Exchange of Clinical and Omics Data According to FAIR Principles: A Review of Open Source Solutions
4455,2020,BRM-SWI/SNF chromatin remodeling complex enables functional telomeres by promoting co-expression of TRF2 and TRF1
4456,2020,GalaxyCloudRunner: enhancing scalable computing for Galaxy
4457,2020,Immunoglobulin T genes in Neopterygii
4458,2020,Derivation of ringed seal (Phoca hispida) induced multipotent stem cells
4459,2020,Reproducible and accessible analysis of transposon insertion data at scale
4460,2020,The 5’ regulatory region of the β actin gene in Clarias species is complex and variable in relation to ecological needs
4461,2020,IN SILICO SCREENING AND MOLECULAR DYNAMIC SIMULATION STUDIES OF POTENTIAL SMALL MOLECULE IMMUNOMODULATORS OF THE KIR2DS2 RECEPTOR
4462,2020,"Intuitive, reproducible high-throughput molecular dynamics in Galaxy: a tutorial"
4463,2020,GWAS unveils features between early- and late-flowering pearl millets
4464,2020,Haplocheck: Phylogeny-based Contamination Detection in Mitochondrial and Whole-Genome Sequencing Studies
4465,2020,Endoplasmic reticulum stress actively suppresses hepatic molecular identity in damaged liver
4466,2020,Recognition of plausible therapeutic agents to combat COVID-19: An omics data based combined approach
4467,2020,Evolution of Human Brain Size-Associated NOTCH2NL Genes Proceeds toward Reduced Protein Levels
4468,2020,DolphinNext: a distributed data processing platform for high throughput genomics
4469,2020,Cholesterol Regulates Innate Immunity via Nuclear Hormone Receptor NHR-8
4470,2020,Optimizing open data to support one health: best practices to ensure interoperability of genomic data from bacterial pathogens
4471,2020,Optimizing Open Data to Support One Health: Best Practices to Ensure Interoperability of Genomic Data from Microbial Pathogens
4472,2020,Bio-Node – Bioinformatics in the Cloud
4473,2020,A high-throughput genomic screen identifies a role for the plasmid-borne Type II secretion system of Escherichia coli O157:H7 (Sakai) in plant-microbe interactions
4474,2020,A comprehensive analysis of genome composition and codon usage patterns of emerging coronaviruses
4475,2020,"In-depth Bioinformatic Analyses of Human SARS-CoV-2, SARS-CoV, MERS-CoV, and Other Nidovirales Suggest Important Roles of Noncanonical Nucleic Acid Structures in Their Lifecycles"
4476,2020,Identification of Functional Variant Enhancers Associated With Atrial Fibrillation
4477,2020,KnetMiner: a comprehensive approach for supporting evidence-based gene discovery and complex trait analysis across species
4478,2020,Dafachronic acid and temperature regulate canonical dauer pathways during Nippostrongylus brasiliensis infectious larvae activation
4479,2020,Machine learning-based analysis of multi-omics data on the cloud for investigating gene regulations
4480,2020,Dynamic effects of genetic variation on gene expression revealed following hypoxic stress in cardiomyocytes
4481,2020,MasterOfPores: A Workflow for the Analysis of Oxford Nanopore Direct RNA Sequencing Datasets
4482,2020,Valine-Induced Isoleucine Starvation in Escherichia coli K-12 Studied by Spike-In Normalized RNA Sequencing
4483,2020,Optimizing computational resource management for the scientific gateways ecosystems based on the service‐oriented paradigm
4484,2020,Machine learning of reverse transcription signatures of variegated polymerases allows mapping and discrimination of methylated purines in limited transcriptomes
4485,2020,Genome editing enables reverse genetics of multicellular development in the choanoflagellate Salpingoeca rosetta
4486,2020,Pline: automatic generation of modern web interfaces for command-line programs
4487,2020,Statistical Mitogenome Assembly with RepeaTs
4488,2020,Cryptosporidium: Methods and Protocols
4489,2020,Pro-inflammatory Cytokines Drive Deregulation of Potassium Channel Expression in Primary Synovial Fibroblasts
4490,2020,"Metagenomics: Techniques, Applications, Challenges and Opportunities"
4491,2020,SmartPhase: Accurate and fast phasing of heterozygous variant pairs for genetic diagnosis of rare diseases
4492,2020,Aphid feeding induces the relaxation of epigenetic control and the associated regulation of the defense response in Arabidopsis
4493,2020,SREBP1 regulates mitochondrial metabolism in oncogenic KRAS expressing NSCLC
4494,2020,Survey of metaproteomics software tools for functional microbiome analysis
4495,2020,In-depth 15 H7N9 Human Serum Proteomics Profiling Study
4496,2020,sv-callers: a highly portable parallel workflow for structural variant detection in whole-genome sequence data
4497,2020,"Multi-omics Data Integration, Interpretation, and Its Application"
4498,2020,Bioinformatika-oktatás élettudományi hallgatók részére a Galaxy-platform segítségével Teaching Bioinformatics for Students of Life Science on the Galaxy Platform
4499,2020,Decoding the complexities of human malaria through systems immunology
4500,2019,SHAMAN: a user-friendly website for metataxonomic analysis from raw reads to statistical analysis
4501,2019,A novel mycovirus evokes transcriptional rewiring in Malassezia and provokes host inflammation and an immunological response
4502,2019,The Arabidopsis condensin CAP-D subunits arrange interphase chromatin
4503,2019,SWEEP: Accelerating Scientific Research Through Scalable Serverless Workflows
4504,2019,Exploiting Docker containers over Grid computing for a comprehensive study of chromatin conformation in different cell types
4505,2019,SAFB2 enables the processing of suboptimal stem-loop structures in clustered primary miRNA transcripts
4506,2019,"Paternal nicotine enhances fear memory, reduces nicotine administration, and alters hippocampal genetic and neural function in offspring"
4507,2019,Computational methods for ribosome profiling data analysis
4508,2019,IQ-TREE 2: New Models and Efficient Methods for Phylogenetic Inference in the Genomic Era
4509,2019,iCLIP data analysis: A complete pipeline from sequencing reads to RBP binding sites.
4510,2019,Multi-omics Visualization Platform: An extensible Galaxy plug-in for multi-omics data visualization and exploration
4511,2019,Tool recommender system in Galaxy using deep learning
4512,2019,"TACITuS: transcriptomic data collector, integrator, and selector on big data platform"
4513,2019,SpCLUST: Towards a fast and reliable clustering for potentially divergent biological sequences
4514,2019,Parallel and scalable workflow for the analysis of Oxford Nanopore direct RNA sequencing datasets
4515,2019,"Single-Cell Sequencing of Mouse Thymocytes Reveals Mutational Landscape Shaped by Replication Errors, Mismatch Repair, and H3K36me3"
4516,2019,An Acute Stress Model in New Zealand White Rabbits Exhibits Altered Immune Response to Infection with West Nile Virus
4517,2019,Community curation of bioinformatics software and data resources
4518,2019,SMART: Statistical Mitogenome Assembly with Repeats
4519,2019,An Intermediate Data-driven Methodology for Scientific Workflow Management System to Support Reusability
4520,2019,Next Generation Indexing for Genomic Intervals
4521,2019,Lysosome-Rich Enterocytes Mediate Protein Absorption in the Vertebrate Gut.
4522,2019,"Speciation, gene flow, and seasonal migration in Catharus thrushes (Aves:Turdidae)."
4523,2019,The Popgen Pipeline Platform: A Software Platform for Facilitating Population Genomic Analyses
4524,2019,Graphical Workflow System for Modification Calling by Machine Learning of Reverse Transcription Signatures
4525,2019,"The sugarcane mitochondrial genome: assembly, phylogenetics and transcriptomics"
4526,2019,A Computational Pipeline for the Extraction of Actionable Biological Information From NGS-Phage Display Experiments
4527,2019,An atlas of bacterial and viral associations in cancer
4528,2019,"Data on draft genome sequence of Bacillus sp. strain MHSD28, a bacterial endophyte isolated from Dicoma anomala"
4529,2019,"BioExcel Building Blocks, a software library for interoperable biomolecular simulation workflows"
4530,2019,Sharing and performance optimization of reproducible workflows in the cloud
